SITE_URL,ASSET_URI,CURRENT_BID,CLOSING_DATE_UTC,VIN/SERIAL,YEAR,MAKE/BRAND,MODEL,LOT#,MAP_URL,SELLER,INVENTORY_ID,ITEM_LOCATION,CONDITION,LOCATION,EMAIL,TITLE_RESTRICTION,ACCOUNT_TYPE,MILES,ASSET_CONTACT,PHONE,HOURS,KILOMETERS
http://govdeals.com,/en/asset/702/1632,1000.0,2025-08-28T19:37:00Z,2B3CL1CT2BH540448,2011,Dodge,Charger,1632-702,"http://maps.google.com/maps?q=26.128201,+-80.269871+(750 NW 91st Ave)",,01102,"750 NW 91st Ave, , Plantation, Florida, 33324-6292, USA",Used/See Description,"Plantation, Florida, USA",VJeanFrancois@plantation.org,Clean Title,Government,"86,197.00 (Accurate?: Yes)",Valerie Jean-Francois,+19544147841,,
http://govdeals.com,/en/asset/34710/685,500.0,2025-08-15T13:45:00Z,2C3CDXKT9LH253128,2020,Dodge,Charger,685-34710,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",,261681008 School Fence,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",Used/See Description,"West Columbia, South Carolina, USA",bob.carson@admin.sc.gov,Clean Title,Government,"120,255.00 (Accurate?: Yes)",Bob Carson,+18038966880,,
http://govdeals.com,/en/asset/363/10545,1000.0,2025-08-19T19:02:00Z,2B3KA43HX8H257495,2008,Dodge,Charger,10545-363,"http://maps.google.com/maps?q=33.35135,+-104.50222+(1505 E Brasher Rd)","Chaves County, NM",R-24-045 010539,"1505 E Brasher Rd, Roswell, New Mexico, 88203-9659, USA",Used/See Description,"Roswell, New Mexico, USA",,Clean Title,Government,,,,,
http://govdeals.com,/en/asset/331/28146,5025.0,2025-08-14T23:00:00Z,2B3LA43T89H576551,2009,Dodge,Charger,28146-331,"http://maps.google.com/maps?q=40.729034423828125,+-73.90735626220703+(5972 54th Ave)",,576551,,Used/See Description,"Maspeth, New York, USA",,Clean Title,,"92,387.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/118/8484,2500.0,2025-09-08T12:15:00Z,2C3CDXAG1DH523541,2013,Dodge,Charger,8484-118,"http://maps.google.com/maps?q=38.933011,+-84.544677+(5409 Madison Pike)","Independence, KY",,"5409 Madison Pike, Independence, Kentucky, 41051-8656, USA",Used/See Description,"Independence, Kentucky, USA",,,Government,"121,311.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/350/2626,435.0,2025-08-21T20:45:00Z,2C3CDXAT7EH198845,2014,Dodge,Charger,2626-350,"http://maps.google.com/maps?q=34.565044,+-92.586793+(200 N Main St)",,,"200 N Main St, Benton, Arkansas, 72015-3767, USA",Used/See Description,"Benton, Arkansas, USA",,Clean Title,Government,"131,852.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/1578/211,150.0,2025-08-14T23:00:00Z,2C3CDXAT0EH366891,2014,Dodge,Charger,211-1578,"http://maps.google.com/maps?q=35.291699,+-81.535457+(311 E Marion St )","Cleveland County, NC",9991704,"311 E Marion St , Second Flr- Payments Unit, Shelby, North Carolina, 28150-4611, USA",Used/See Description,"Shelby, North Carolina, USA",Ashley.Whetstine@clevelandcountync.gov,Clean Title,Government,"148,834.00 (Accurate?: Yes)",Ashley Whetstine,+17044844811,,
http://govdeals.com,/en/asset/263/26070,8900.0,2025-08-11T19:00:00Z,2C3CDXHG0FH754617,2015,Dodge,Charger SXT,26070-263,"http://maps.google.com/maps?f=q&hl=en&q=Call for Address Nashville,+Nashville,+TN+37210",,,"Call for Address Nashville, Nashville, Tennessee, 37210, USA",Used/See Description,"Nashville, Tennessee, USA",,Clean Title,Commercial,"146,845.00 (Accurate?: )",,,,
http://govdeals.com,/en/asset/718/1632,1000.0,2025-08-28T18:27:00Z,2C3CDXAT6CH168829,2012,Dodge,Charger,1632-718,"http://maps.google.com/maps?q=26.128201,+-80.269871+(750 NW 91st Ave)",,01206,"750 NW 91st Ave, , Plantation, Florida, 33324-6292, USA",Used/See Description,"Plantation, Florida, USA",VJeanFrancois@plantation.org,Clean Title,Government,"99,832.00 (Accurate?: Yes)",Valerie Jean-Francois,+19544147841,,
http://govdeals.com,/en/asset/1899/3792,3500.0,2025-08-12T13:49:00Z,2C3CDXAT0EH347757,2014,Dodge,Charger,3792-1899,"http://maps.google.com/maps?q=40.27334213256836,+-81.86453247070312+(401 Main St)",,,"401 Main St, 23220 County Road 621, Coshocton, Ohio, 43812, USA",Used/See Description,"Coshocton, Ohio, USA",brookealverson@coshoctoncounty.net,Clean Title,Government,"112,935.00 (Accurate?: )",Brooke Alverson,+17402957353,,
http://govdeals.com,/en/asset/17695/10337,2125.0,2025-08-12T20:35:00Z,2C3CDXKT0LH204884,2020,Dodge,Charger,10337-17695,"http://maps.google.com/maps?q=39.95633,+-83.115778+(4200 Surface Rd)","State of Ohio, OH",25V285955/B-09,"4200 Surface Rd, Columbus, Ohio, 43228-1313, USA",Used/See Description,"Columbus, Ohio, USA",,Clean Title,Government,"128,637.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/3/28259,2000.0,2025-08-14T18:36:00Z,2C3CDXAT4EH367512,2014,Dodge,Charger,28259-3,"http://maps.google.com/maps?q=35.64871597290039,+-97.48487091064453+(704 S Santa Fe Dr)",,,"704 S Santa Fe Dr, , Edmond, Oklahoma, 73003, USA",Used/See Description,"Edmond, Oklahoma, USA",,Clean Title,Commercial,"157,147.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/514/28146,2725.0,2025-08-14T23:00:00Z,2C3CDXFG5HH529647,2017,Dodge,Charger,28146-514,"http://maps.google.com/maps?f=q&hl=en&q=1 Hogan PL,+New York,+NY+10013",,529647,,Used/See Description,"New York, New York, USA",,Clean Title,,"107,148.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/77/6589,5000.0,2025-08-12T17:43:00Z,2C3CDXKTXGH348111,2016,Dodge,Charger,6589-77,"http://maps.google.com/maps?q=35.915607,+-78.47145+(502 Southtown Cir)",,624,"502 Southtown Cir, Rolesville, North Carolina, 27571-9602, USA",Used/See Description,"Rolesville, North Carolina, USA",daniel.pigage@rolesville.nc.gov,,Government,"60,063.00 (Accurate?: Yes)",Daniel Pigage,+19195567226,,
http://govdeals.com,/en/asset/704/1632,1000.0,2025-08-28T19:45:00Z,2B3CL1CT2BH540451,2011,Dodge,Charger,1632-704,"http://maps.google.com/maps?q=26.128201,+-80.269871+(750 NW 91st Ave)",,01105,"750 NW 91st Ave, , Plantation, Florida, 33324-6292, USA",Used/See Description,"Plantation, Florida, USA",VJeanFrancois@plantation.org,Clean Title,Government,"164,773.00 (Accurate?: Yes)",Valerie Jean-Francois,+19544147841,,
http://govdeals.com,/en/asset/14/28710,1325.0,2025-08-09T03:59:00Z,2B3KA43G07H769966,2007,Dodge,Charger,28710-14,"http://maps.google.com/maps?q=36.075032,+-79.097352+(PO Box 8181)","Orange County Fleet, NC",FS722,"PO Box 8181, 600 Hwy 86 N, Hillsborough, North Carolina, 27278-8181, USA",Used/See Description,"Hillsborough, North Carolina, USA",,,Government,"109,485.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/159/9350,800.0,2025-09-05T19:45:00Z,2B3AA4CT3AH134644,2010,Dodge,Charger,9350-159,"http://maps.google.com/maps?q=27.2165,+-81.8615+(23 N Polk Ave)","Arcadia, FL",42,"23 N Polk Ave, , Arcadia, Florida, 34266-3953, USA",Used/See Description,"Arcadia, Florida, USA",aheadrick@arcadia-fl.gov,Clean Title,Government,"92,836.00 (Accurate?: Yes)",Amber Headrick,+18634944114,,
http://govdeals.com,/en/asset/706/1632,1000.0,2025-08-28T19:26:00Z,2B3CL1CT8BH540454,2011,Dodge,Charger,1632-706,"http://maps.google.com/maps?q=26.12714,+-80.24371+(400 NW 73rd Ave)",,01108,"400 NW 73rd Ave, , Plantation, Florida, 33317-1609, USA",Used/See Description,"Plantation, Florida, USA",VJeanFrancois@plantation.org,Clean Title,Government,"85,786.00 (Accurate?: Yes)",Valerie Jean-Francois,+19544147841,,
http://govdeals.com,/en/asset/3400/26446,250.0,2025-08-15T19:10:00Z,2C3CDXKT5KH555286,2019,Dodge,Charger,26446-3400,"http://maps.google.com/maps?f=q&hl=en&q=2541 US 44,+Salt Point,+NY+12578",,190456,"2541 US 44, Salt Point, New York, 12578, USA",Used/See Description,"Salt Point, New York, USA",,Clean Title,Government,"149,382.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/712/1632,1000.0,2025-08-28T19:01:00Z,2B3CL1CT5BH540461,2011,Dodge,Charger,1632-712,"http://maps.google.com/maps?q=26.128201,+-80.269871+(750 NW 91st Ave)",,01115,"750 NW 91st Ave, , Plantation, Florida, 33324-6292, USA",Used/See Description,"Plantation, Florida, USA",VJeanFrancois@plantation.org,Clean Title,Government,"147,935.00 (Accurate?: Yes)",Valerie Jean-Francois,+19544147841,,
http://govdeals.com,/en/asset/531/1772,1200.0,2025-08-11T20:45:00Z,2C3CDXAT6HH587934,2017,Dodge,Charger,1772-531,"http://maps.google.com/maps?q=29.657904,+-94.691073+(404 Washington Avenue)",,SHERIFF - 87934,"404 Washington Avenue, , Anahuac, Texas, 77514, USA",Used/See Description,"Anahuac, Texas, USA",,Clean Title,Government,"145,037.00 (Accurate?: Unknown)",,,,
http://govdeals.com,/en/asset/609/24331,1000.0,2025-08-11T18:30:00Z,2C3CDXHGXDH564028,2013,Dodge,Charger,24331-609,"http://maps.google.com/maps?q=38.89237594604492,+-77.43500518798828+(14100 Parke Long Ct)","Auto Depot, Inc. - Government Remarketing, VA",,"14100 Parke Long Ct, , Chantilly, Virginia, 20151, USA",Used/See Description,"Chantilly, Virginia, USA",,Clean Title,Commercial,"134,279.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/725/1632,1000.0,2025-08-28T17:02:00Z,2C3CDXAT7EH281174,2014,Dodge,Charger,1632-725,"http://maps.google.com/maps?q=26.128201,+-80.269871+(750 NW 91st Ave)",,01414,"750 NW 91st Ave, , Plantation, Florida, 33324-6292, USA",Used/See Description,"Plantation, Florida, USA",VJeanFrancois@plantation.org,Clean Title,Government,"122,957.00 (Accurate?: Yes)",Valerie Jean-Francois,+19544147841,,
http://govdeals.com,/en/asset/1577/211,120.0,2025-08-14T23:00:00Z,2C3CDXAT5EH279214,2014,Dodge,Charger,211-1577,"http://maps.google.com/maps?q=35.291699,+-81.535457+(311 E Marion St )","Cleveland County, NC",9991696,"311 E Marion St , Second Flr- Payments Unit, Shelby, North Carolina, 28150-4611, USA",Used/See Description,"Shelby, North Carolina, USA",Ashley.Whetstine@clevelandcountync.gov,Clean Title,Government,"147,685.00 (Accurate?: Yes)",Ashley Whetstine,+17044844811,,
http://govdeals.com,/en/asset/96/22822,850.0,2025-08-11T20:30:00Z,2B3KA43H08H252371,2008,Dodge,Charger,22822-96,"http://maps.google.com/maps?q=33.585106,+-86.774837+(2593 Commerce Cir)","Tarrant Police Department, AL",Unit 15,"2593 Commerce Cir, Tarrant, Alabama, 35217-2352, USA",Used/See Description,"Tarrant, Alabama, USA",,Clean Title,Government,"86,923.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/16/20181,32.0,2025-08-20T13:00:00Z,2C3CDXKT3FH841627,2015,Dodge,Charger,20181-16,"http://maps.google.com/maps?q=42.30915,+-89.050211+(810 Lawn Dr)",,2015 Dodge Charger (102),"810 Lawn Dr, Loves Park, Illinois, 61111-5134, USA",Used/See Description,"Loves Park, Illinois, USA",,,Government,"100,802.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/1/29252,2525.0,2025-08-18T21:21:00Z,2C3CDXAT7MH551339,2021,Dodge,Charger,29252-1,"http://maps.google.com/maps?q=43.026555,+-123.288567+(215 NW Pleasant St)",,533,"215 NW Pleasant St, PO Box 940, Myrtle Creek, Oregon, 97457-9143, USA",Used/See Description,"Myrtle Creek, Oregon, USA",,Clean Title,Government,"73,287.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/181/1213,879.0,2025-08-23T01:00:00Z,2B3CL5CT1BH521459,2011,Dodge,Charger,1213-181,"http://maps.google.com/maps?q=32.264179,+-90.150081+(200 Becknell St)","Pearl, MS",,"200 Becknell St, Pearl, Mississippi, 39208-5503, USA",Used/See Description,"Pearl, Mississippi, USA",bjordan@cityofpearl.com,Clean Title,Government,"136,826.00 (Accurate?: Yes)",Billy Jordan,+16019323536,,
http://govdeals.com,/en/asset/10/20131,10.0,2025-08-21T15:40:00Z,2C3CDXAG8GH205128,2016,Dodge,Charger,20131-10,"http://maps.google.com/maps?q=33.133228,+-91.96128+(201 Main St)",,,"201 Main St, Crossett, Arkansas, 71635-2925, USA",Used/See Description,"Crossett, Arkansas, USA",,,Government,,,,,
http://govdeals.com,/en/asset/21/902,2781.0,2025-08-12T20:03:00Z,2C3CDXAT0EH367085,2014,Dodge,Charger,902-21,"http://maps.google.com/maps?q=30.317249298095703,+-89.34527587890625+(688 Highway 90)","Bay Saint Louis, MS",,"688 Highway 90, Bay Saint Louis, Mississippi, 39520, USA",Used/See Description,"Bay Saint Louis, Mississippi, USA",,,Government,"111,859.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/76/6589,5200.0,2025-08-12T17:00:00Z,2C3CDXKT7GH348115,2016,Dodge,Charger,6589-76,"http://maps.google.com/maps?q=35.915607,+-78.47145+(502 Southtown Cir)",,622,"502 Southtown Cir, Rolesville, North Carolina, 27571-9602, USA",Used/See Description,"Rolesville, North Carolina, USA",daniel.pigage@rolesville.nc.gov,,Government,"87,530.00 (Accurate?: Yes)",Daniel Pigage,+19195567226,,
http://govdeals.com,/en/asset/3410/26446,250.0,2025-08-15T18:50:00Z,2C3CDXKT2KH555276,2019,Dodge,Charger,26446-3410,"http://maps.google.com/maps?f=q&hl=en&q=2541 US 44,+Salt Point,+NY+12578",,190462,"2541 US 44, Salt Point, New York, 12578, USA",Used/See Description,"Salt Point, New York, USA",,Yes: Salvage Title,Government,"138,712.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/84/3230,500.0,2025-08-12T18:37:00Z,2C3CDXATXCH226828,2012,Dodge,Charger,3230-84,"http://maps.google.com/maps?q=35.110617,+-81.225856+(112 Bethel St)",,,"112 Bethel St, , Clover, South Carolina, 29710-1127, USA",Used/See Description,"Clover, South Carolina, USA",,,Government,,,,,
http://govdeals.com,/en/asset/727/1632,1000.0,2025-08-28T16:58:00Z,2C3CDXAT2EH281177,2014,Dodge,Charger,1632-727,"http://maps.google.com/maps?q=26.128201,+-80.269871+(750 NW 91st Ave)",,01417,"750 NW 91st Ave, , Plantation, Florida, 33324-6292, USA",Used/See Description,"Plantation, Florida, USA",VJeanFrancois@plantation.org,Clean Title,Government,"72,268.00 (Accurate?: Yes)",Valerie Jean-Francois,+19544147841,,
http://govdeals.com,/en/asset/119/19102,1026.0,2025-08-12T00:00:00Z,2B3CA4CT9AH254411,2010,Dodge,Charger,19102-119,"http://maps.google.com/maps?q=37.795587,+-79.882602+(9212 Winterberry Ave)",,,"9212 Winterberry Ave, Covington, Virginia, 24426-6251, USA",Used/See Description,"Covington, Virginia, USA",,Clean Title,Government,"171,195.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/9172/5859,2525.0,2025-08-15T01:45:00Z,2C3CDXKT8JH170836,2018,Dodge,Charger,5859-9172,"http://maps.google.com/maps?q=44.971538,+-123.011183+(1655 Salem Industrial Dr NE)",State of Oregon,281625,"1655 Salem Industrial Dr NE, Salem, Oregon, 97301-0375, USA",Used/See Description,"Salem, Oregon, USA",,Clean Title,Government,"127,211.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/25/28381,1325.0,2025-08-10T20:08:00Z,2C3CDXAT2KH535529,2019,Dodge,Charger,28381-25,"http://maps.google.com/maps?q=34.978584,+-78.294746+(406 County Complex Rd)",,,"406 County Complex Rd, Bldg. C, Suite 120, Clinton, North Carolina, 28328-4848, USA",Used/See Description,"Clinton, North Carolina, USA",,Clean Title,Government,"139,070.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/459/5967,3000.0,2025-08-15T20:11:00Z,2C3CDXKT4HH614255,2017,DODGE,CHARGER,5967-459,"http://maps.google.com/maps?q=38.813253,+-90.482201+(201 N Second Street)","St. Charles County Government, MO",,"201 N Second Street, Room 541, St. Charles, Missouri, 63301, USA",Used/See Description,"St. Charles, Missouri, USA",mpayne@sccmo.org,,Government,"107,915.00 (Accurate?: Yes)",Michelle Payne,+16369497465,,
http://govdeals.com,/en/asset/28/28381,750.0,2025-08-14T20:05:00Z,2C3CDXAT1GH297308,2016,Dodge,Charger,28381-28,"http://maps.google.com/maps?q=34.978584,+-78.294746+(406 County Complex Rd)",,,"406 County Complex Rd, Bldg. C, Suite 120, Clinton, North Carolina, 28328-4848, USA",Used/See Description,"Clinton, North Carolina, USA",,Clean Title,Government,"133,351.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/30/28516,28333.0,2025-08-13T19:33:00Z,2C3CDXGJ0KH678324,2019,Dodge,Charger,28516-30,"http://maps.google.com/maps?q=25.899833,+-80.243339+(13851 NW 27th Ave)",,,,Used/See Description,"Opa Locka, Florida, USA",,Yes: Other (See Description),,"87,462.00 (Accurate?: )",,,,
http://govdeals.com,/en/asset/709/1632,1000.0,2025-08-28T19:17:00Z,2B3CL1CT5BH540458,2011,Dodge,Charger,1632-709,"http://maps.google.com/maps?q=26.128201,+-80.269871+(750 NW 91st Ave)",,01112,"750 NW 91st Ave, , Plantation, Florida, 33324-6292, USA",Used/See Description,"Plantation, Florida, USA",VJeanFrancois@plantation.org,Clean Title,Government,"74,434.00 (Accurate?: Yes)",Valerie Jean-Francois,+19544147841,,
http://govdeals.com,/en/asset/104/8324,750.0,2025-08-08T23:00:00Z,2C3CDXAG0FH732210,2015,Dodge,Charger,8324-104,"http://maps.google.com/maps?q=34.56279,+-92.585632+(114 S East St)","Benton Police Department, AR",,"114 S East St, Benton, Arkansas, 72015-4387, USA",Used/See Description,"Benton, Arkansas, USA",jdbesancon@bentonpolice.org,,Government,"101,769.00 (Accurate?: Yes)",Jeff Besancon,+15017765983,,
http://govdeals.com,/en/asset/12/20131,310.0,2025-08-21T15:46:00Z,2C3CDXAG6GH197174,2016,Dodge,Charger,20131-12,"http://maps.google.com/maps?q=33.133228,+-91.96128+(201 Main St)",,,"201 Main St, Crossett, Arkansas, 71635-2925, USA",Used/See Description,"Crossett, Arkansas, USA",,Clean Title,Government,,,,,
http://govdeals.com,/en/asset/34712/685,500.0,2025-08-15T13:15:00Z,2C3CDXAT7MH664014,2021,Dodge,Charger,685-34712,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",,261681009 School Fence,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",Used/See Description,"West Columbia, South Carolina, USA",bob.carson@admin.sc.gov,Clean Title,Government,"73,613.00 (Accurate?: Yes)",Bob Carson,+18038966880,,
http://govdeals.com,/en/asset/719/1632,1075.0,2025-08-28T17:10:00Z,2C3CDXAT0EH281162,2014,Dodge,Charger,1632-719,"http://maps.google.com/maps?q=26.128201,+-80.269871+(750 NW 91st Ave)",,01402,"750 NW 91st Ave, , Plantation, Florida, 33324-6292, USA",Used/See Description,"Plantation, Florida, USA",VJeanFrancois@plantation.org,Clean Title,Government,"134,451.00 (Accurate?: Yes)",Valerie Jean-Francois,+19544147841,,
http://govdeals.com,/en/asset/117/8484,2500.0,2025-09-08T12:10:00Z,2C3CDXAG3DH523542,2013,Dodge,Charger,8484-117,"http://maps.google.com/maps?q=38.933011,+-84.544677+(5409 Madison Pike)","Independence, KY",,"5409 Madison Pike, Independence, Kentucky, 41051-8656, USA",Used/See Description,"Independence, Kentucky, USA",,,Government,"126,900.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/226/2574,1500.0,2025-08-22T16:00:00Z,2C3CDXAT7GH199271,2016,Dodge,Charger,2574-226,"http://maps.google.com/maps?q=33.65888595581055,+-84.0093002319336+(1124 Vaughn St SE)",,122,"1124 Vaughn St SE, , Conyers, Georgia, 30012, USA",Used/See Description,"Conyers, Georgia, USA",,Clean Title,Government,"111,203.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/291/2720,550.0,2025-08-09T14:47:00Z,2C3CDXAT8CH147920,2012,Dodge,Charger,2720-291,"http://maps.google.com/maps?q=35.203408,+-83.368633+(42 Pannell Ln)",,221,"42 Pannell Ln, Franklin, North Carolina, 28734-6900, USA",Used/See Description,"Franklin, North Carolina, USA",,,Government,159.00 (Accurate?: Yes),,,,
http://govdeals.com,/en/asset/34708/685,500.0,2025-08-15T14:15:00Z,2C3CDXAT5GH147055,2016,Dodge,Charger,685-34708,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",,261681004 School Fence,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",Used/See Description,"West Columbia, South Carolina, USA",bob.carson@admin.sc.gov,Clean Title,Government,"177,270.00 (Accurate?: Yes)",Bob Carson,+18038966880,,
http://govdeals.com,/en/asset/721/1632,1000.0,2025-08-28T17:08:00Z,2C3CDXAT4EH281164,2014,Dodge,Charger,1632-721,"http://maps.google.com/maps?q=26.128201,+-80.269871+(750 NW 91st Ave)",,01404,"750 NW 91st Ave, , Plantation, Florida, 33324-6292, USA",Used/See Description,"Plantation, Florida, USA",VJeanFrancois@plantation.org,Clean Title,Government,"78,530.00 (Accurate?: Yes)",Valerie Jean-Francois,+19544147841,,
http://govdeals.com,/en/asset/116/8484,1500.0,2025-09-08T12:02:00Z,2B3AA4CT9AH303629,2010,Dodge,Charger,8484-116,"http://maps.google.com/maps?q=38.933011,+-84.544677+(5409 Madison Pike)","Independence, KY",,"5409 Madison Pike, Independence, Kentucky, 41051-8656, USA",Used/See Description,"Independence, Kentucky, USA",,,Government,"84,884.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/1580/211,121.0,2025-08-14T23:00:00Z,2C3CDXAT8EH366895,2014,Dodge,Charger,211-1580,"http://maps.google.com/maps?q=35.291699,+-81.535457+(311 E Marion St )","Cleveland County, NC",9991707,"311 E Marion St , Second Flr- Payments Unit, Shelby, North Carolina, 28150-4611, USA",Used/See Description,"Shelby, North Carolina, USA",Ashley.Whetstine@clevelandcountync.gov,Clean Title,Government,"172,595.00 (Accurate?: Yes)",Ashley Whetstine,+17044844811,,
http://govdeals.com,/en/asset/85/3230,550.0,2025-08-13T20:48:00Z,2C3CDXAT0EH121248,2014,Dodge,Charger,3230-85,"http://maps.google.com/maps?q=35.110617,+-81.225856+(112 Bethel St)",,,"112 Bethel St, , Clover, South Carolina, 29710-1127, USA",Used/See Description,"Clover, South Carolina, USA",,,Government,,,,,
http://govdeals.com,/en/asset/1054/1135,3075.0,2025-08-16T18:04:00Z,2C3CDXAT7CH240198,2012,Dodge,Charger,1135-1054,"http://maps.google.com/maps?q=36.304163,+-82.467579+(909 Old Bugaboo Springs Road)","Washington County Sheriff's Office, TN",,"909 Old Bugaboo Springs Road, Jonesborough, Tennessee, 37659-5182, USA",Used/See Description,"Jonesborough, Tennessee, USA",,Clean Title,Government,"96,502.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/691/4653,1000.0,2025-08-22T14:04:00Z,2B3CL1CG0BH574536,2011,Dodge,Charger,4653-691,"http://maps.google.com/maps?q=41.539181,+-93.824992+(8850 Grand Ave)","West Des Moines, IA",619,"8850 Grand Ave, , West Des Moines, Iowa, 50266-5338, USA",Used/See Description,"West Des Moines, Iowa, USA",,,Government,"90,323.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/707/1632,1000.0,2025-08-28T19:18:00Z,2B3CL1CTXBH540455,2011,Dodge,Charger,1632-707,"http://maps.google.com/maps?q=26.128201,+-80.269871+(750 NW 91st Ave)",,01109,"750 NW 91st Ave, , Plantation, Florida, 33324-6292, USA",Used/See Description,"Plantation, Florida, USA",VJeanFrancois@plantation.org,Clean Title,Government,"113,463.00 (Accurate?: Yes)",Valerie Jean-Francois,+19544147841,,
http://govdeals.com,/en/asset/9/17037,3000.0,2025-08-12T21:23:00Z,2C3CDXAT8FH890808,2015,Dodge,Charger,17037-9,"http://maps.google.com/maps?q=35.564897,+-90.71849+(200 E Jackson St)",,,"200 E Jackson St, Harrisburg, Arkansas, 72432-1916, USA",Used/See Description,"Harrisburg, Arkansas, USA",,,Government,"73,723.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/723/1632,1025.0,2025-08-28T17:04:00Z,2C3CDXAT8EH281166,2014,Dodge,Charger,1632-723,"http://maps.google.com/maps?q=26.128201,+-80.269871+(750 NW 91st Ave)",,01406,"750 NW 91st Ave, , Plantation, Florida, 33324-6292, USA",Used/See Description,"Plantation, Florida, USA",VJeanFrancois@plantation.org,Clean Title,Government,"134,451.00 (Accurate?: Yes)",Valerie Jean-Francois,+19544147841,,
http://govdeals.com,/en/asset/714/1632,1000.0,2025-08-28T19:00:00Z,2C3CDXAT2CH154104,2012,Dodge,Charger,1632-714,"http://maps.google.com/maps?q=26.128201,+-80.269871+(750 NW 91st Ave)",,01202,"750 NW 91st Ave, , Plantation, Florida, 33324-6292, USA",Used/See Description,"Plantation, Florida, USA",VJeanFrancois@plantation.org,Clean Title,Government,"100,412.00 (Accurate?: Yes)",Valerie Jean-Francois,+19544147841,,
http://govdeals.com,/en/asset/717/1632,1000.0,2025-08-28T18:28:00Z,2C3CDXAT4CH168828,2012,Dodge,Charger,1632-717,"http://maps.google.com/maps?q=26.128201,+-80.269871+(750 NW 91st Ave)",,01205,"750 NW 91st Ave, , Plantation, Florida, 33324-6292, USA",Used/See Description,"Plantation, Florida, USA",VJeanFrancois@plantation.org,Clean Title,Government,"100,923.00 (Accurate?: Yes)",Valerie Jean-Francois,+19544147841,,
http://govdeals.com,/en/asset/3406/26446,100.0,2025-08-15T18:30:00Z,2C3CDXKG2PH537080,2023,Dodge,Charger,26446-3406,"http://maps.google.com/maps?f=q&hl=en&q=2541 US 44,+Salt Point,+NY+12578",,230403,"2541 US 44, Salt Point, New York, 12578, USA",Used/See Description,"Salt Point, New York, USA",,Yes: Salvage Title,Government,1.00 (Accurate?: No),,,,
http://govdeals.com,/en/asset/17706/10337,1550.0,2025-08-12T21:30:00Z,2C3CDXKG5MH585300,2021,Dodge,Charger,10337-17706,"http://maps.google.com/maps?q=39.95633,+-83.115778+(4200 Surface Rd)","State of Ohio, OH",26V286950/C-17,"4200 Surface Rd, Columbus, Ohio, 43228-1313, USA",Used/See Description,"Columbus, Ohio, USA",,Clean Title,Government,"152,025.00 (Accurate?: Yes)",,,,
http://govdeals.com,/en/asset/34706/685,500.0,2025-08-15T14:45:00Z,2C3CDXAT1MH664025,2021,Dodge,Charger,685-34706,"http://maps.google.com/maps?q=33.950918,+-81.110915+(1441 Boston Ave )",,261681010 School Fence,"1441 Boston Ave , West Columbia, South Carolina, 29170-2137, USA",Used/See Description,"West Columbia, South Carolina, USA",bob.carson@admin.sc.gov,Clean Title,Government,"73,307.00 (Accurate?: Yes)",Bob Carson,+18038966880,,
http://govdeals.com,/en/asset/37/23317,260.0,2025-08-17T23:00:00Z,2B3LA43H17H789463,2007,Dodge,Charger,23317-37,"http://maps.google.com/maps?q=41.181768,+-73.192764+(300 Congress St)",,,"300 Congress St, Bridgeport, Connecticut, 06604-4065, USA",Used/See Description,"Bridgeport, Connecticut, USA",,Yes: No Title,Government,"149,040.00 (Accurate?: )",,,,
